value.user_id
80418
83642
68894
7584
32478
55704
79281
83596
13635
81659
81078
83624
80125
83930
70250
36667
80312
19137
87201
83251
82965
82849
25256
33675
70204
83437
78415
33679
82694
65902
69018
81093
83726
4586
69391
68835
83385
28160
80598
81772
67938
83883
79752
83747
70278
79410
46579
83643
70439
81079
83896
84209
79893
71138
83183
81205
51012
79611
47388
3726
70913
80946
83145
80156
84125
82588
76188
68228
79354
81282
44955
81055
83463
71350
80738
47152
80140
67796
83135
69723
83526
73188
46534
70818
81180
46905
34551
46035
16349
82672
71867
68658
83435
46694
79503
33637
49009
69350
69098
80994
24778
51688
83019
80953
71243
83379
30376
83426
83676
87411
71372
70068
45689
81251
80632
69091
67198
79564
67675
82326
66947
69673
74726
83390
67037
81247
80855
80650
76184
83902
83663
48701
80208
81186
45743
36540
84202
48582
83993
71421
69457
81708
72711
70603
76063
81582
66994
83906
49246
81478
71753
80061
47861
71253
83093
68612
46113
71216
79110
82255
79947
78240
33739
83656
80615
28404
78998
71328
71520
72848
67359
81144
71574
47678
68611
83805
75995
81393
69020
68992
71392
81903
80545
81529
82504
79573
83645
84141
78408
67551
70423
79510
80086
18741
82422
82320
79291
21717
79693
81245
87770
69081
36027
47378
69518
68235
83616
17342
70324
75981
82304
48055
21984
79262
81895
85714
50264
81162
49170
49230
87204
82018
49647
70906
55699
83652
44960
69039
14708
80491
80885
79717
67439
17341
72791
80652
81443
51629
71566
67944
37745
51105
81092
68053
80963
70453
81741
85779
69853
81818
80550
82803
50292
23743
81569
55728
1431
46342
80611
81119
71888
70873
46227
71144
83293
46147
82967
71711
78391
83562
69387
71356
32610
79904
33421
46563
82654
71280
46127
47947
82337
70911
80242
49876
81879
75975
83164
83970
83779
36352
81691
81861
87421
79465
80497
11133
81972
83920
79325
81459
67226
81619
82480
82641
80541
79705
34723
80247
72822
55481
71501
71607
72731
72806
72870
72912
72863
72850
72860
72826
72909
72855
72742
72707
72689
72898
4486
72880
72892
72865
72849
72847
72867
72853
72852
72846
72837
72832
72727
72700
72683
72910
72899
72884
72831
72816
72734
72873
67202
40397
71827
74444
68790
47459
79476
70332
40801
67424
81633
80945
33774
50940
80721
66972
80861
83261
83823
80596
83709
81382
79398
80234
71572
83744
83477
80226
79995
80684
80712
80300
83136
82197
83723
82506
50712
51345
51486
51174
81397
40629
52179
70608
72864
71465
71456
51126
82699
51457
33772
80305
80445
82244
80748
4566
13210
79609
83404
70830
83327
67152
68041
68050
69951
67561
67431
71696
39301
70860
83947
82329
81793
18778
83691
79881
47819
33530
71325
38554
79928
65949
70199
46350
79920
47695
23735
18566
71853
16512
80603
34159
34140
69850
83646
23486
47001
83798
83405
70600
45969
82496
79185
84207
67853
81906
11107
66905
82332
69865
18560
69463
35657
79969
71277
50847
81122
50850
46823
84309
34146
83461
46354
71857
66666
79955
26173
68718
45731
80875
3420
84046
83706
76172
80842
9789
46377
51127
80217
71859
69439
34313
34311
47778
34806
36409
80169
70035
70399
46153
17652
67306
71394
50482
83143
68747
49003
70475
34921
70929
10445
68774
68417
48748
48353
80890
67808
46140
47227
74787
72694
83736
70279
69481
51283
12587
47534
82634
68682
82664
80080
80131
46329
83838
47828
68822
35248
83236
49194
68740
55774
80836
35653
79116
50257
70045
32793
69478
79986
80425
69466
69658
71319
75994
47868
83233
71293
70624
10059
69434
80841
35380
69273
71637
68812
83550
82274
68125
19168
50209
70595
46570
85303
51313
83530
65963
69867
70705
67922
12353
68193
79296
5257
78364
4064
30900
5634
33151
72628
67612
10725
55236
8849
17579
69894
32077
19418
4442
37943
21903
34156
46635
74121
69158
83884
22866
76104
46234
2866
79585
82605
79876
23282
79792
35019
2655
79745
70294
79791
85299
34101
76129
35210
79289
46726
70773
46547
83548
46125
55220
34528
68209
71260
52199
79650
46663
69752
82485
33531
69695
79640
71225
68077
17363
66815
69603
70187
33534
34078
47297
35284
46568
68531
80577
83544
81107
72839
81936
49250
69688
83967
17547
80572
79700
34104
47599
66353
79750
46746
32726
79755
5186
67716
81102
68844
80407
70234
70776
52913
52443
72601
70178
79909
79855
80710
54000
31887
30889
49400
34132
69385
52631
69377
32760
80706
83226
51557
35925
17062
80688
80639
71269
47395
81924
79734
11887
5364
70532
83885
18928
71866
15509
83543
79713
82258
69750
79256
6924
79633
83657
80113
47940
69779
69755
71366
70862
83881
68450
51063
48048
71380
10335
66835
80470
80371
45919
69781
49147
80290
34614
34873
83680
70640
19525
47348
47389
82925
70886
46862
69487
82928
68034
79870
67857
81430
70342
45924
5287
55761
73191
73176
73200
70625
69197
83813
79764
32435
15809
40312
82739
68801
69424
79058
32237
80309
49904
70431
3503
73199
76033
32909
83092
47751
76843
71362
69710
32589
47131
69262
40128
68316
68462
38300
8648
80806
66538
22124
81471
35231
81872
81597
48156
82350
35263
45673
46692
81167
68145
45882
34395
83460
79056
68911
81966
83297
83635
71865
81255
19015
83288
79689
70523
81278
68696
83852
66824
47807
52438
68778
81563
10471
74000
84045
40361
67840
68154
68632
51108
82004
80784
79658
32122
68040
47777
47913
70456
52185
46284
79648
79707
83391
81996
37528
50576
55578
45602
33802
14128
83568
82801
87717
79209
80428
30894
71140
46620
78776
67785
78874
82266
71302
67860
67227
83033
71550
72843
24051
81553
70340
69665
45886
71026
67658
21226
52529
49781
84253
79015
26045
20900
73801
79692
69429
83762
46189
65907
55206
82829
81070
83266
80765
85858
67559
47859
68580
46705
79105
55293
76230
70824
80724
67695
69607
79244
71697
68335
68898
80222
70815
70167
70040
80054
83778
66930
83400
82310
79324
47688
12567
8566
70151
70285
79282
83574
76135
84568
79268
15351
72795
71466
46223
55730
46348
83554
36939
46642
80286
66876
82792
82853
79483
69300
69864
81189
69395
83602
68548
84566
39939
46681
46656
83566
83075
69559
84157
52534
67818
80714
68473
34324
79375
24083
18199
28106
32533
47773
31028
68772
33986
18720
66401
47578
81154
50574
83790
84551
70371
81178
70355
32073
49339
46664
83290
69574
8741
10055
68096
46091
40165
32738
82312
73184
18711
18416
20748
71040
68867
69527
66360
81990
52276
69405
31030
19401
34652
87471
66980
74615
7273
83453
82876
79538
80774
69404
70432
81207
79563
47325
76366
68438
71354
48482
70380
34377
80275
47139
71351
10458
49148
68938
69465
70944
71123
69384
71826
69940
70951
70900
44865
71622
67671
70908
69968
71795
68706
69550
71160
69283
70819
35821
46693
70073
32531
80546
51429
71444
32607
68939
68963
67610
71012
70623
48711
78399
46448
11361
47932
72739
49232
37611
49150
49017
49099
71828
22237
13075
71750
87762
10783
70145
47250
53855
70016
70317
69237
47368
67451
77010
83850
1406
85635
81539
46380
48073
48958
29308
4126
67246
52680
72814
67587
80653
84144
67607
68331
69170
68947
69224
71722
70868
71477
71479
71475
70902
71661
71503
46815
68568
68806
85860
69112
78358
79011
44862
78357
82751
78354
78353
80782
9132
81016
71416
70626
38374
36259
38368
85150
83468
83445
83411
79782
70039
67289
67048
67357
68796
69119
69482
69251
71194
69773
71152
71174
68544
67378
70356
68909
79210
81069
51042
16945
66739
67465
67098
68861
66967
67367
67001
68163
68215
67832
67591
68552
68285
67267
67025
68950
67537
69146
69379
69051
67702
68005
69407
69825
69193
67826
68840
47104
32932
80079
69317
69235
69206
71345
35332
52255
47882
70148
46797
73274
70674
46290
47088
51243
69816
79806
70931
46260
70781
12494
80148
80202
30473
81601
82563
51937
31798
79308
22719
79773
19712
79272
47272
10161
69950
80183
79267
68520
66789
79253
80512
78961
47055
83737
82919
66976
80089
68039
67846
67929
67884
68383
69064
68907
70854
70851
71114
69567
71825
70353
71090
68296
70904
68218
70849
69088
69606
69278
70212
69248
85074
85042
85075
