value.user_id
4618
78646
5089
2038
2179
4699
4586
4617
19904
77698
3610
4654
24895
4895
2177
86329
66034
5978
53528
87826
5149
12353
4939
89
4166
5166
1577
2746
5081
88325
4404
3698
5055
39540
4655
73365
78831
4503
3964
15485
86244
4542
4567
56496
4267
65849
4797
5061
4172
3764
4868
4572
4456
1572
2344
767
2228
2037
29609
4060
52680
4821
4263
4827
52556
72944
6307
4842
52503
4819
51930
1
4554
53855
1094
12350
1406
13210
4566
4486
1461
1573
12306
4612
4746
13877
2262
3861
4901
27860
4427
4423
4657
27313
5167
8714
4560
1595
4738
2916
5186
75261
18
26464
73437
2336
4956
1379
1370
3603
85001
22142
78319
73386
87953
87689
51928
27192
44761
5156
4749
4221
4515
4672
5094
4068
65806
27517
84071
21016
73203
67226
1593
4973
12773
4993
4165
1361
4397
4673
2168
37870
24191
26101
41495
542
50234
4150
3981
34567
75685
4984
2324
87688
77142
25526
79061
4646
78462
41098
4358
44626
4122
21705
4459
77696
62415
30831
4921
28165
1666
28690
50284
67866
71366
69337
50847
69851
5011
4691
4755
102310000000001500
84462
5119
28124
54578
55609
53841
53842
85790
4656
3325
5084
40208
4540
4541
5130
1574
38699
4951
5015
76533
2229
1040
5278
54892
13194
40404
4449
13073
2339
23942
5846
64804
52575
37445
78854
75916
21869
4462
138
13819
5207
13180
4444
5152
5264
4899
87538
56228
4648
65507
78203
4830
78161
4603
1466
1477
4846
55128
4886
56448
1594
5966
72620
1578
274
4866
54691
51919
1617
4477
49396
4121
13218
4814
5271
5193
73236
13598
14087
24388
37382
4954
13058
14244
3737
1563
14098
74830
69556
70891
4505
578
26740
4909
37165
4991
122
5128
4945
75834
77126
39694
27731
28981
4997
17586
14948
73466
12778
72621
5028
1201
85664
12574
61036
14386
3897
4723
73398
5041
36000
5033
10663
4093
4787
3758
102310000000001879
55871
26739
4813
4936
16362
4494
1623
2954
90
5262
4262
73727
4593
4590
30145
86015
4585
51931
4148
24261
3923
4978
52136
51992
5825
38862
23483
9
38
41299
5341
4506
4849
5266
14371
84712
4164
74193
86728
4897
4035
53997
4597
4552
2414
4891
38947
3954
4688
27250
4610
39347
3614
41126
1611
4834
12191
2337
21178
99
8887
26330
2204
1523
4822
29733
5168
2180
4442
4471
75945
3972
36371
39421
4470
40382
73364
52495
2327
31
84486
39345
77302
4850
55524
1531
4805
4261
54868
5022
64906
5283
6304
27861
21239
5134
4779
5260
75937
4583
1581
4400
28999
1622
107900000000000007
28815
3583
48643
102310000000000316
54878
5131
24269
8087
1529
26737
4223
1460
19897
4269
4257
27091
54241
33
4440
3756
54889
4709
20646
4876
2321
5122
37439
1561
15778
4742
1552
3962
29458
27240
2196
1567
78847
107900000000001415
3648
4179
30043
77490
88074
5047
66146
5012
4965
4815
4791
3707
84197
21706
27610
30473
54572
72645
61022
29618
5163
3582
5287
73217
5148
73351
39522
39277
84350
10296
4544
5277
4370
24679
84293
52559
1540
5126
50395
27532
88205
84035
3322
4833
4429
25612
87729
55836
1600
3966
88106
24660
29150
29042
85243
4614
1464
3970
39600
4451
25039
4226
1509
4685
4682
4686
5005
4667
44774
2698
5007
4879
4601
4580
1346
1592
4890
4692
12457
3625
4126
88528
2265
4624
77391
4401
4409
44894
4460
4424
5257
86236
72945
4977
4844
14968
12456
4581
4070
4575
4476
4606
27195
4637
4642
26071
3963
21103
4349
3
12467
78848
4253
55880
56238
4693
13220
4178
73446
40742
4684
4739
27553
4720
88298
4671
4730
28995
4927
44520
39294
78179
37334
20073
76582
26145
5086
38271
39450
78667
24664
5063
37392
1575
65496
4152
5273
7783
4869
4676
4609
4775
5096
5099
13416
73322
15016
39552
86884
100
29488
77943
1558
54843
4048
5275
4174
4799
4944
5192
66138
102310000000002337
1534
5002
4875
65383
56594
4756
15971
102310000000001482
26854
4591
5044
42
4780
1505
23545
73834
88696
78825
4107
13084
24802
4445
40543
40861
2495
4734
1621
1528
4782
4594
17006
71990
2248
13052
26320
4649
4715
4510
5162
4379
4722
5068
4485
5276
4696
4512
5281
52221
4714
29796
21263
6144
33819
8620
76698
84356
4514
41448
29475
5111
4258
4403
52
4683
54
1616
583
3738
54940
4820
1462
85775
27194
4675
2918
4697
23909
73233
4962
3965
5026
10192
4801
1902
4770
52980
25512
4885
2345
1463
4639
74534
4678
121
1615
5077
5263
75626
41347
13863
5256
27561
4280
86634
5740
54405
88805
87596
29
27858
27859
2259
4778
26318
4640
14368
4600
4773
4843
805
21274
4839
22631
31699
4616
76609
11701
28227
87884
162
1548
4674
5121
17826
41370
44896
28799
3911
13010
4625
4621
8441
1519
87981
87946
4701
40143
4483
4643
4578
76373
4488
1543
27669
5269
4957
1105
56847
2253
2340
4188
4823
1476
4979
4659
73246
4151
24726
12774
3420
22339
2243
73352
87027
4469
4559
1560
13081
4439
87942
13874
2323
4270
4249
5079
4925
48561
77292
44800
1547
1618
4919
4467
35226
2313
4120
12919
3615
13168
39346
3609
29833
38138
86703
39677
4615
4937
4971
5158
4710
4976
5270
4448
4802
4808
1556
1546
64818
89214
6165
74599
5289
77098
4975
13134
12768
5254
28887
64694
65382
4996
4948
4933
5098
88336
24389
65509
39773
4419
13086
64737
4475
54556
44668
4932
4845
89357
11665
1555
3711
4882
1586
26759
804
89374
13083
5285
88771
84713
13869
4905
5161
4860
54332
73250
89365
25922
22878
102310000000080736
5127
4217
4167
5728
89439
29529
6120
74490
22615
4865
4468
5318
3607
89568
4818
27512
5439
54555
4969
5153
52047
89610
4913
77329
3749
89621
36959
89635
37699
30962
2217
52824
5069
32223
22277
66164
84450
3942
84297
4935
85107
1647
95434
4968
85112
2518
95517
89254
4264
10163
4507
73602
78000
31057
95170
1566
95573
3611
37634
95486
95602
95605
89320
66712
38514
95604
95681
30392
75880
89719
4856
1562
1565
95751
81341
80821
83994
79633
81009
83500
81169
82797
80781
80263
80572
83461
79999
80577
82740
79404
83899
80041
82702
82273
11
1342
5717
95807
41355
47
89369
28513
35592
22998
13024
95986
73769
1571
89597
27519
2316
30375
46694
49374
77952
48961
89022
84196
44907
31748
25950
4406
4798
4864
85724
95417
51916
45497
5051
84099
121430000000000110
121430000000014828
96787
4989
96732
22082
4433
96855
88228
4550
73842
96915
96413
12180
96972
96999
14971
66457
74589
55652
4481
1495
4458
97113
20377
89318
70900
96097
4810
67024
1501
2481
71743
5014
96883
25874
4127
97394
4125
97260
5883
56748
102310000000020118
27264
77896
73465
4532
95831
30265
97536
3167
26721
5125
97980
121430000000072129
4478
96478
98054
1904
4731
4061
78178
73645
4721
74269
97105
38162
681
16424
2338
2049
98126
52137
2343
98151
2775
98178
85912
3578
86984
74856
98205
5091
45203
24730
26012
4729
1557
4929
54389
4020
3968
77006
41375
73513
102310000000022097
4704
4272
4535
29594
50913
1628
85803
86937
4825
77676
4266
4898
2176
4809
190
53852
2348
43
22285
5135
96416
77800
86058
98375
12430
2211
55572
95685
73774
87727
2209
5315
4877
4771
95689
102310000000060943
102310000000049064
102310000000078267
102310000000078632
102310000000078628
102310000000089305
102310000000078478
102310000000078470
102310000000078523
4887
54985
4173
3883
37672
3802
28898
88061
73613
96349
4958
99026
88084
4422
87717
38436
75768
39518
65280
39491
95755
99173
76550
78091
27162
2220
88788
4180
4627
86883
4584
99244
39301
99252
88719
3939
99315
24685
24268
4793
8270
28117
4592
4596
88337
88058
71277
72898
49092
72747
99349
4271
35642
64882
31653
37715
99377
77675
52906
4517
68786
6327
4766
30088
28711
4918
26284
76498
5316
5303
48186
48824
4199
66147
5019
5018
6
4847
8795
2257
3546
1265
76970
4873
24170
5054
4175
4502
14912
1619
86785
88838
51817
38350
51929
77150
55890
77407
13011
27200
64903
5123
3605
14247
5013
8612
14374
13051
29945
9990
32738
4800
96348
54382
4988
38588
32992
26162
26755
74416
24003
2335
89091
4169
102310000000035746
102310000000058586
44841
55615
102310000000046769
102310000000078234
102310000000004854
102310000000022854
102310000000078342
102310000000078607
102310000000078599
44535
2317
4346
4511
99382
54249
4687
79819
84973
93
99478
4415
5025
102310000000080490
102310000000021053
102310000000012544
41307
4763
30376
5066
88772
74558
94
4168
5031
54859
4750
23003
65534
4604
2254
4990
38154
5133
38427
54230
54874
1703
4790
3969
5000
56248
3606
1579
4626
76867
26742
76942
64738
3090
3980
2390
4628
4636
49063
51921
4664
4446
84825
5110
26738
4425
78081
1549
4661
38177
4747
65828
39040
78143
102310000000058670
69799
87887
38651
41146
5280
13124
87047
24466
85473
5209
78192
5265
56406
26908
102310000000049000
5272
29811
4867
2249
29943
78171
12775
1597
4250
4545
40923
78329
26886
54650
41135
171
14036
14186
32782
52073
4862
1415
24931
5035
4824
24665
4713
5169
86988
27211
39658
37884
44570
19078
86795
17439
30401
5297
30394
3907
4645
2255
37658
4665
4352
4906
13085
5106
575
55861
1591
30001
14021
39561
35067
4534
5288
14202
51
4711
5142
1532
60999
74785
54917
47081
102310000000032364
4219
4413
70948
2061
2066
78153
4438
76739
46165
17117
29871
2226
49032
4698
69940
88083
41060
4579
5284
28436
107900000000000479
2497
29944
6075
38803
20899
87886
54422
49433
66162
65309
57241
72741
58380
41303
76319
16382
84034
91
4393
4384
4569
3739
14985
4574
22280
14291
2761
5021
52767
4888
1629
4733
88575
4411
4599
84288
75593
88428
38186
88375
5027
2329
4735
86490
65157
5197
107900000000001232
5049
4650
4435
4903
4817
5082
30866
14286
29179
88888
20582
77939
34092
34494
4443
4740
4695
2268
2267
40
1587
29849
25789
28744
4669
40680
5087
5024
78463
4690
4638
1459
67088
13169
38832
40321
37711
127
51735
4762
35997
8931
1664
1553
89182
102310000000078420
2332
4536
26471
14288
56593
4786
4526
75645
84854
4816
54468
4947
95
4454
4753
14708
95515
95197
24900
29970
45860
4377
83371
83252
29098
88747
95829
95985
2178
4859
39596
95906
39391
89117
50688
96350
107900000000024186
2726
79610
69869
79629
78330
96529
102310000000001385
5137
46796
96668
543
66135
96699
121430000000002753
121430000000004157
121430000000073009
121430000000000430
